config,df1_idx,attribute,ground_truth,predicted,correct,unknown
RAG-partial,351,model_number,WDBWLG0030HBK,WDBYFT0040HBK-NESN,False,False
RAG-partial,352,model_number,GT1030-2G-BRK,GT1030-2G-BRK,True,False
RAG-partial,353,model_number,ST8000VN004,ST8000VN004,True,False
RAG-partial,356,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,357,model_number,WDS200T1R0B,WDS200T1R0B,True,False
RAG-partial,357,form_factor,M.2,M.2,True,False
RAG-partial,359,storage_connection_type,"2.5"" SFF",6G 15K SFF,False,False
RAG-partial,360,model_number,XA480ME10063,XA480ME10063,True,False
RAG-partial,363,model_number,TUF-GTX1650S-4G-GAMING,TUF-GTX1650S-4G-GAMING,True,False
RAG-partial,363,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,366,model_number,MU-PC1T0H/WW,MU-PC1T0H/WW,True,False
RAG-partial,366,bus_type,USB 3.2 Gen 2,USB 3.2 Gen 2,True,False
RAG-partial,366,interface_type,Type-C,Type-C,True,False
RAG-partial,368,bus_type,PCIe 2.0,PCIe 2.0,True,False
RAG-partial,368,form_factor,Low profile,Low Profile,True,False
RAG-partial,369,model_number,ROG-STRIX-RX5700XT-O8G-GAMING,Radeon RX 5700 XT ROG STRIX OC GAMING,False,False
RAG-partial,374,model_number,WDBYNN0010BRD-WESN,WDBY8L0020BCH-EESN,False,False
RAG-partial,378,interface_type,USB Type-C,USB 3.0,False,False
RAG-partial,379,model_number,WDBYVG0010BBK-WESN,WDBYJ0100HBK-01,False,False
RAG-partial,381,model_number,SSDSC2KB240G801,SSD D3-S4510 240GB,False,False
RAG-partial,382,model_number,VGAGT1030-2G-BRK,GT1030-2G-BRK,True,False
RAG-partial,384,model_number,ST1000NM001A,ST1000NM003A,False,False
RAG-partial,386,model_number,ZA240NM10011,ZA51063-000,False,False
RAG-partial,388,model_number,WD100PURZ,P10C0,False,False
RAG-partial,389,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-partial,390,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-partial,392,model_number,STHH2000400,STDR1200100,False,False
RAG-partial,392,interface_type,Type-C,USB-C,False,False
RAG-partial,394,model_number,MU-PC500S/WW,S5DV32T6501,False,False
RAG-partial,396,model_number,GV-N208STURBO-8GC,GV-N208SWF2RCER,False,False
RAG-partial,397,model_number,WDS100T2G0A,WD20E01R0W,False,False
RAG-partial,398,bus_type,PCIe 3.0,PCIe,True,False
RAG-partial,400,bus_type,USB 3.1 Gen 1,USB-C,False,False
RAG-partial,402,model_number,N208TAORUSX W-11GC,N208TAORUSX W-11GC,True,False
RAG-partial,402,bus_type,PCIe 3.0,PCIe,True,False
RAG-partial,403,model_number,SE9 G2,DTSE900G2/4,False,False
RAG-partial,405,model_number,WDS250G2B0B,WDS250G2B0,True,False
RAG-partial,405,bus_type,SATA III,SATA III,True,False
RAG-partial,405,interface_type,SATA,SATA,True,False
RAG-partial,407,model_number,ZP500GM3A002,FireCuda 520 M.2 NVMe SSD/Solid State Drive (500GB),False,False
RAG-partial,409,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,413,interface_type,SATA,SATA,True,False
RAG-partial,416,model_number,STJM2000400,Barracuda 2TB,False,False
RAG-partial,418,bus_type,PCIe 3.0,PCIe3.0,False,False
RAG-partial,421,bus_type,PCIe,PCIe,True,False
RAG-partial,422,interface_type,OTG,USB_2.0,False,False
RAG-partial,425,model_number,TURBO-RTX2060S-8G-EVO,TURBO-EVO-RTX2060S-8G,False,False
RAG-partial,425,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,426,model_number,SSDPED1K750GA01,M50F,False,False
RAG-partial,426,form_factor,HHHL,AIC,False,False
RAG-partial,427,model_number,WD10PURZ,P4-1000,False,False
RAG-partial,429,model_number,ST8000NM000A,ST8000AA0901,False,False
RAG-partial,432,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-partial,435,interface_type,Micro USB,USB_2.0,False,False
RAG-partial,436,bus_type,USB 3.0,SATA III,False,False
RAG-partial,436,form_factor,2.5,2.5,True,False
RAG-partial,437,model_number,CZ73,SDF2-016G-S24,False,False
RAG-partial,445,model_number,D3-S4610,D3-S4610,True,False
RAG-partial,447,model_number,DTVP30/32GB,DTVP30/32GB,True,False
RAG-partial,452,model_number,MG07ACA12TE,HDWD121UZSVA,False,False
RAG-partial,453,model_number,WD40EFAX,WD40EFRX,False,False
RAG-partial,454,bus_type,PCIe 3.0,PCIe 3.0 x16,True,False
RAG-partial,456,model_number,GV-N2060WF2OC-6GD,GV-N2060W6-3DC6,False,False
RAG-partial,456,bus_type,PCIe 3.0 x16,PCIe 3.0 x8,False,False
RAG-partial,457,storage_connection_type,Type C,Type C,True,False
RAG-partial,458,model_number,STEA4000402,STEA4000402,True,False
RAG-partial,460,model_number,GVN166TGO6-00-G,GV-N166TWF2-6GD,False,False
RAG-partial,460,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-partial,461,model_number,652583-B21,PN412,False,False
RAG-partial,465,model_number,SDCZ50-008G,SDBPN128W,False,False
RAG-partial,465,bus_type,USB 2.0,USB,True,False
RAG-partial,466,model_number,ZT-T16610F-10L,ZT-T16610F-10P,False,False
RAG-partial,466,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,467,model_number,WDS200T1R0A,WD2001AZVX,False,False
RAG-partial,469,model_number,SDIX30C-016G-GN6NN,iXPD16G,False,False
RAG-partial,471,model_number,870757-B21,DCGC6B580AB2P0A,False,False
RAG-partial,473,model_number,SDCZ48-128G-U46,SDFNT4-128G-G46,False,False
RAG-partial,474,model_number,SA2000M8/1000G,A2000,True,False
RAG-partial,476,bus_type,PCIe 3.0,PCIe,True,False
RAG-partial,478,storage_connection_type,USB,USB,True,False
RAG-partial,481,bus_type,PCIe 4.0,PCIe 4.0 x16,True,False
RAG-partial,482,model_number,RX-580P8DFD6,RX-580P8DFD6,True,False
RAG-partial,485,model_number,STHP4000403,STHP4000403,True,False
RAG-partial,487,model_number,MZ-76P256B/EU,MZ-76P256B/EU,True,False
RAG-partial,488,model_number,652564-B21,JLMDM,False,False
RAG-partial,489,model_number,CSSD-F240GBMP510,MP510,True,False
RAG-partial,490,model_number,GV-N207SAORUS-8GC,AORUS GeForce RTX 2070 SUPER 8G,False,False
RAG-partial,490,interface_type,ATX,NVLink/PCIe,False,False
RAG-partial,490,form_factor,ATX,"GPU (in a single-slot form factor) or, more precisely, VALUE:NVIDIA Reference Design - single slot, full height",False,False
RAG-partial,494,model_number,ROG -STRIX-RTX2070S-O8G-GAMING,RTCOA208-80V1G,False,False
RAG-partial,494,bus_type,PCIe 3.0,PCIe,True,False
RAG-partial,497,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-partial,498,interface_type,USB Type-A,USB,True,False
RAG-partial,498,storage_connection_type,USB Type-A,USB,True,False
RAG-partial,499,model_number,DTIG4/128GB,DTIG4/128GB,True,False
RAG-partial,501,model_number,SSDPEKNW010T8X1,SSDPEKNW010T8X1,True,False
RAG-partial,502,form_factor,"2.5""",Portable,False,False
RAG-partial,503,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-partial,503,interface_type,USB Type-C,PCIe,False,False
RAG-partial,506,bus_type,SATA III,SATA III,True,False
RAG-partial,506,interface_type,SATA,SATA,True,False
RAG-partial,506,form_factor,"2.5""",2.5,True,False
RAG-partial,506,storage_connection_type,"2.5"" SATA",SATA III,False,False
RAG-partial,509,model_number,DT01ACA200,Toshiba DT01ACA100,False,False
RAG-partial,512,model_number,ST10000VN0004,ST10000VN0004,True,False
RAG-partial,513,model_number,WDS500G3X0C,WDS500G3X0C,True,False
RAG-partial,514,model_number,WD30PURZ,WD30PURZ,True,False
RAG-partial,514,storage_connection_type,3.5-inch SATA,3.5-inch SATA,True,False
RAG-partial,516,model_number,DUAL-RTX2070S-8G-EVO,RTX2070-8G-DUAL-EVO,False,False
RAG-partial,516,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,517,model_number,ST16000NE000,ST16000NE000,True,False
RAG-partial,518,interface_type,USB Type C,USB Type C,True,False
RAG-partial,519,model_number,WD5003AZEX,WD5003AZEX,True,False
RAG-partial,521,model_number,ST3000VX010,ST3000VN000,False,False
RAG-partial,524,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-partial,526,model_number,SDCZ71-032G-B35,SDCF9P-032G-G37,False,False
RAG-partial,530,model_number,MZ-V6E500BW,MZ-V6E250BW,False,False
RAG-partial,531,model_number,ST600MP0006,ST6000NM0095,False,False
RAG-partial,532,model_number,3813430,3813430,True,False
RAG-partial,533,model_number,GV-N166SGAMING OC-6GD,GV-N166SGAMING-OC-6G,False,False
RAG-partial,533,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-partial,533,form_factor,ATX,PCIe,False,False
RAG-partial,534,model_number,GT710-4H-SL-2GD5,NVIDIA GeForce GT 710-2GD5,False,False
RAG-partial,535,model_number,GV-R55XTGAMING OC-8GD,GV-R55XTGAMING-OC-8GD,False,False
RAG-partial,537,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,543,model_number,DUAL-RTX3070-8G,DUAL-RTX3070-8G,True,False
RAG-partial,543,bus_type,PCIe,PCIe,True,False
RAG-partial,545,bus_type,USB 3.1,USB 3.1 Gen 2,True,False
RAG-partial,545,interface_type,USB Type C,USB-C,False,False
RAG-partial,545,form_factor,2.5,External,False,False
RAG-partial,547,model_number,DTDUO3C/32GB,AHA32G,False,False
RAG-partial,547,bus_type,USB 3.1,USB 3.1,True,False
RAG-partial,547,storage_connection_type,USB-C,USB-Type-C,False,False
RAG-partial,548,bus_type,PCIe 3.0,PCIe x16,False,False
RAG-partial,550,model_number,PH-GTX1050TI-4G,90YB0GC0-M0NA00,False,False
RAG-partial,553,model_number,VCG20708STFMPB-O,UNKNOWN,False,True
RAG-partial,553,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-partial,553,form_factor,Dual-Slot,GPU,False,False
RAG-partial,556,model_number,MZ-76P256E,MZ-76P256B/EU,False,False
RAG-partial,558,model_number,DUAL-RTX2070S-A8G-EVO,DUAL-EVO-ADVANCED,False,False
RAG-partial,558,bus_type,PCIe 3.0,PCIe,True,False
RAG-partial,559,model_number,ZA1000GM1A001,ZA120TTCT1A003,False,False
RAG-partial,560,model_number,ROG-STRIX-RTX2060-A6G-GAMING,ROG-STRIX-GEFORCE-RTX2060-ADVANCED-6G-GAMING,False,False
RAG-partial,560,bus_type,PCIe x16,PCIe 3.0,False,False
RAG-partial,561,model_number,ST2000NX0273,ST2000NM0001,False,False
RAG-partial,561,bus_type,SAS 12G,SAS,True,False
RAG-partial,561,interface_type,SAS,SATA III,False,False
RAG-partial,563,model_number,ST2000NX0253,STED2000200,False,False
RAG-partial,563,bus_type,SATA III,SATA,True,False
RAG-partial,570,interface_type,USB Type-C,USB 3.0,False,False
RAG-partial,572,form_factor,"2.5""",M.2 2280,False,False
RAG-partial,572,storage_connection_type,2.5-inch SATA,SATA3,False,False
RAG-partial,573,model_number,ST1000NX0313,ST1000NM0256,False,False
RAG-partial,574,model_number,11293-05-40G,11219-01-20G,False,False
RAG-partial,576,bus_type,PCIe 4.0,PCIe,True,False
RAG-partial,578,model_number,WDS500G1B0A,WDBF1T0020JHPD,False,False
RAG-partial,578,form_factor,"2,5''",M.2 2280,False,False
RAG-partial,578,storage_connection_type,2.5-inch SATA,SATA,True,False
RAG-partial,580,model_number,11293-01-20G,11293-01-20G,True,False
RAG-partial,580,bus_type,PCIe 4.0,PCIe 3.0 x8,False,False
RAG-partial,581,model_number,GV-N166TWF2OC-6GD,GV-N166TWFOC-6G,False,False
RAG-partial,581,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-partial,585,model_number,MZ-N6E500BW,MZ-N5E500BW,False,False
RAG-partial,586,model_number,ST6000VN0033,VALUE:none,False,False
RAG-partial,587,model_number,GP-GSM2NE3100TNTD,M.2 PCIe NVMe SSD 1TB V2,False,False
RAG-partial,589,model_number,TUF-GTX1660S-6G-GAMING,TUFGTX1660SUPER6G,False,False
RAG-partial,589,bus_type,PCIe 3.0,PCIe,True,False
RAG-partial,590,model_number,WDS100T1R0B,WDS100T1R0B,True,False
RAG-partial,593,model_number,GV-R56XTWF2OC-6GD,AORUS Gaming Box,False,False
RAG-partial,593,bus_type,PCIe 4.0,PCIe 4.0,True,False
RAG-partial,595,model_number,NED3090019SB-132BA,GPN309024GamingPro,False,False
RAG-partial,595,bus_type,PCIe,PCIe 4.0,True,False
RAG-partial,596,bus_type,SATA III,NVMe,False,False
RAG-partial,596,interface_type,Serial ATA III,SATA III,False,False
RAG-partial,600,model_number,AS102P-32G-RGY,AS102P-32G-RGY,True,False
RAG-partial,601,form_factor,"1""",1,True,False
RAG-partial,601,storage_connection_type,USB Type C,USB Type C,True,False
RAG-partial,602,bus_type,USB 3.1,USB 3.1,True,False
RAG-partial,603,storage_connection_type,USB,USB,True,False
RAG-partial,604,model_number,ASX6000LNP-512GT-C,ASX6000LNP-512GT-C,True,False
RAG-partial,605,interface_type,USB 3.0,USB 3.0,True,False
RAG-partial,605,form_factor,Portable External,Portable External,True,False
RAG-partial,608,model_number,WDBYNN0010BYL-WESN,WDBYZZ0010BWT-WESN,False,False
RAG-partial,608,form_factor,"2,5""",2.5,False,False
RAG-partial,608,storage_connection_type,USB 3.0,USB,True,False
RAG-partial,609,model_number,759208-B21,E7K56A,False,False
RAG-partial,613,model_number,TUF-GTX1660-6G-GAMING,TUF-GTX1660-6G,True,False
RAG-partial,613,bus_type,PCIe 3.0,PCIe,True,False
RAG-partial,614,model_number,718037782898,WD1003FZEX,False,False
RAG-partial,614,interface_type,SATA,SATA,True,False
RAG-partial,614,form_factor,3.5 col,3.5inch,False,False
RAG-partial,614,storage_connection_type,3.5 col,3.5-inch SATA,False,False
RAG-partial,615,model_number,08G-P4-3071-KR,30G-P4-3071-KR,False,False
RAG-partial,615,bus_type,PCIe 3.0,GDDR6,False,False
RAG-partial,616,interface_type,Type-C,USB 3.1 Type C,False,False
RAG-partial,616,form_factor,"2.5""",1,False,False
RAG-partial,616,storage_connection_type,Type-C,USB Type-C,True,False
RAG-partial,617,model_number,GV-N105TOC-4GL,GV-N105TOC-4GL,True,False
RAG-partial,617,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-partial,617,form_factor,Low Profile,Low Profile,True,False
RAG-partial,618,bus_type,USB 2.0,USB,True,False
RAG-partial,622,model_number,WDBYVG0010BBK-WESN,WDBC6B001,False,False
RAG-partial,625,model_number,ZT-T20710D-10P,ZT-T20710C-10M,False,False
RAG-partial,626,model_number,ST1200MM0129,ST12000NM0006,False,False
RAG-partial,629,model_number,90YV0DQ2-M0NA00,TWINFRX2060SEVOG,False,False
RAG-partial,629,bus_type,PCIe 4.0,PCIe,True,False
RAG-partial,631,storage_connection_type,"2.5"" SFF",SAS 12Gb/s,False,False
RAG-partial,632,model_number,CT500P5SSD8,CT500P5SSD8,True,False
RAG-partial,633,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-partial,635,bus_type,PCIe 4.0,PCIe 4.0,True,False
RAG-partial,636,bus_type,USB 3.2 Gen 2,USB 3.2 Gen 2,True,False
RAG-partial,636,interface_type,Type-C,Type-C,True,False
RAG-partial,637,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,639,model_number,GVN166TA-00-G,GV-N166TF2CB-O,False,False
RAG-partial,639,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-partial,640,model_number,WDS480G2G0A,WDS480G3B0A,False,False
RAG-partial,641,model_number,ST2000DM006,ST2000DM008,False,False
RAG-partial,642,model_number,AUV128-16G-RBE,AUV128-16G-RBE,True,False
RAG-partial,644,model_number,WDBS4B0020BBK-WESN,WDBYNN0020HBK-WESN,False,False
RAG-partial,644,bus_type,USB 3.0,USB 3.0,True,False
RAG-partial,644,interface_type,USB,USB,True,False
RAG-partial,644,form_factor,PORTABLE,2.5,False,False
RAG-partial,644,storage_connection_type,USB,USB,True,False
RAG-partial,645,bus_type,USB,USB,True,False
RAG-partial,645,interface_type,USB,USB,True,False
RAG-partial,645,storage_connection_type,USB,USB,True,False
RAG-partial,650,storage_connection_type,"2.5""",2.5-inch SAS,False,False
RAG-partial,651,model_number,ZT-T16620D-10M,ZT-A16650F-20C,False,False
RAG-partial,652,model_number,832514-b21,HPE-Midline-1000G-SAS12G,False,False
RAG-partial,653,model_number,912-V373-283,RTX 2070 Super Gaming X,False,False
RAG-partial,653,bus_type,PCIe 3.0 x16,GDDR6,False,False
RAG-partial,654,model_number,ROG -STRIX-RTX2060-O6G-EVO-GAMING,ROG-STRIX-RTX2060-O6G-EVO-GAMING,False,False
RAG-partial,655,storage_connection_type,2.5-inch SAS,"2.5"" SFF",False,False
RAG-partial,656,interface_type,SATA,SATA,True,False
RAG-partial,656,form_factor,2.5,2.5,True,False
RAG-partial,656,storage_connection_type,2.5-inch SATA,2.5,True,False
RAG-partial,659,form_factor,"2.5""",2.5,True,False
RAG-partial,660,bus_type,PCIe 4.0,PCIe 4.0,True,False
RAG-partial,663,model_number,TUF 3-RX5700XT-O8G-GAMING,TUF-3,False,False
RAG-partial,664,model_number,01G-P3-1313-KR,02G-P4-6256-KR,False,False
RAG-partial,664,bus_type,PCIe,PCIe,True,False
RAG-partial,664,form_factor,Low Profile,AGP,False,False
RAG-partial,665,form_factor,"2,5",2.5,False,False
RAG-partial,666,form_factor,2.5in,2.5,True,False
RAG-partial,666,storage_connection_type,2.5-inch SATA,2.5-inch SATA,True,False
RAG-partial,667,model_number,SSDPEKNW010T9X1,D5DN,False,False
RAG-partial,668,model_number,VCQP400DVI-PB,P400,True,False
RAG-partial,668,bus_type,PCIe 3.0 x16,DVI,False,False
RAG-partial,669,bus_type,PCIe,PCIe,True,False
RAG-partial,670,model_number,2240,2240,True,False
RAG-partial,673,interface_type,USB3.0,USB,True,False
RAG-partial,673,form_factor,2.5,2.5,True,False
RAG-partial,676,bus_type,PCIe 3.0,PCIe x16,False,False
RAG-partial,677,interface_type,Micro USB,USB,True,False
RAG-partial,680,model_number,MZ-76Q4T0BW,MZ-76Q4T0CW,False,False
RAG-partial,683,model_number,11295-05-20G,RX5500XTNITRO+,False,False
RAG-partial,685,model_number,MU-PC1T0T,MU-PC1T0T,True,False
RAG-partial,685,interface_type,Type C / A,USB C/A,False,False
RAG-partial,688,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,689,model_number,DUAL-RTX2060-O6G-EVO,TU106-410-A1,False,False
RAG-partial,689,bus_type,PCIe 3.0,PCIe,True,False
RAG-partial,690,bus_type,SATA III,SATA III,True,False
RAG-partial,690,interface_type,SATA,SATA,True,False
RAG-partial,690,form_factor,"3.5""",3.5,True,False
RAG-partial,690,storage_connection_type,"3.5"" SATA",3.5-inch SATA,False,False
RAG-partial,691,model_number,TUF-RTX3090-24G-GAMING,TUF-RTX3090-24G-GAMING,True,False
RAG-partial,691,bus_type,PCIe,PCIe,True,False
RAG-partial,693,model_number,WDS500G1R0A,WDS500G1R0A,True,False
RAG-partial,695,interface_type,ATX,PCIe,False,False
RAG-partial,696,model_number,DTDUO3/16GB,DTDUO3/16GB,True,False
RAG-partial,696,interface_type,OTG,OTG,True,False
RAG-partial,697,model_number,GV-R57XTGAMING OC-8GD,GV-R57XTOC-8GD,False,False
RAG-partial,697,bus_type,PCIe 4.0,PCIe 3.0 x16,False,False
RAG-partial,700,form_factor,2.5-Inch,2.5,True,False
RAG-partial,700,storage_connection_type,2.5-inch SATA,"2.5"" Sata III",False,False
RAG-partial,701,model_number,DUAL-RTX2070S-O8G-EVO,DUAL-EVO-OC,False,False
RAG-partial,701,bus_type,PCIe 3.0 x16,PCIe 3.0,True,False
RAG-partial,704,model_number,V375-032R,GV106_6G,False,False
RAG-partial,704,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-partial,705,model_number,781518-B21,SFF8524-1.2TB-12G-SAS,False,False
RAG-partial,706,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,707,model_number,STEA500400,STEA500400,True,False
RAG-partial,707,interface_type,USB 3.0,USB 3.0,True,False
RAG-partial,711,interface_type,USB 3.0,USB 3.0,True,False
RAG-partial,711,form_factor,"2.5""",2.5,True,False
RAG-partial,711,storage_connection_type,"2.5""",2.5,True,False
RAG-partial,712,model_number,MU-PC500T,MU-AU500T/WW,False,False
RAG-partial,712,bus_type,USB 3.2 Gen 2,USB 3.2 Gen 2,True,False
RAG-partial,712,interface_type,Type-C,USB-C,False,False
RAG-partial,713,model_number,ST14000NE0008,ST14000NE000,True,False
RAG-partial,713,interface_type,SATA,SATA,True,False
RAG-partial,714,model_number,861691-B21,HD1081A,False,False
RAG-partial,715,model_number,WDS200T2B0B,wds20cf2t0c,False,False
RAG-partial,716,model_number,SDCZ60-064G-B35,CUG64G2A1,False,False
RAG-partial,717,model_number,WD82PURZ,WD82PURZ,True,False
RAG-partial,719,model_number,ST1800MM0129,ST180VK4003,False,False
RAG-partial,720,model_number,GV-N1650OC-4GD,GV-NX165OC-4G,False,False
RAG-partial,721,model_number,100-505940,8ACD1,False,False
RAG-partial,721,bus_type,PCIe 3.0 x16,PCIe,True,False
RAG-partial,724,model_number,ZA250CM1A003,ST250LT012,False,False
RAG-partial,726,bus_type,USB 2.0,USB,True,False
RAG-partial,728,bus_type,USB 2.0,USB,True,False
RAG-partial,730,model_number,HDWQ140UZSVA,HDWD120UZSVB,False,False
RAG-partial,733,bus_type,PCIe 3.0 x16,PCIe 3.0 x16,True,False
RAG-partial,734,model_number,SKC2000M8 / 500G,KC2000-500G,False,False
RAG-partial,735,model_number,WDS100T1R0A,WDS100T1R0A,True,False
RAG-partial,739,bus_type,PCIe 4.0,PCIe 4.0,True,False
RAG-partial,741,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,742,model_number,652572-B21,652572-B21,True,False
RAG-partial,745,model_number,SDIX30C-032G-GN6NN,iX10032G9C3,False,False
RAG-partial,745,interface_type,Lightning,iOS,False,False
RAG-partial,748,model_number,STEB4000100,STEB4000100,True,False
RAG-partial,748,bus_type,USB 3.0,USB 3.0,True,False
RAG-partial,749,model_number,ST12000NE0008,ST12000NE0007,False,False
RAG-partial,751,interface_type,USB Type-A,USB_3_0,False,False
RAG-partial,751,storage_connection_type,USB Type-A,USB,True,False
RAG-partial,753,model_number,SSDSC2KG960G801,SSD/S4610-960GB,False,False
RAG-partial,754,form_factor,"1""",2.5,False,False
RAG-partial,755,model_number,WDS500G2B0B,WDS500G2B0B,True,False
RAG-partial,756,form_factor,"2,5Zoll",2.5,False,False
RAG-partial,756,storage_connection_type,2.5-inch SATA,SATA,True,False
RAG-partial,757,model_number,90YV0DU0-M0NA00,90YV0DV1-M0NA00,False,False
RAG-partial,759,model_number,ST8000VX004,ST8000VX0088,False,False
RAG-partial,761,model_number,DTLPG3,SE9 G2,False,False
RAG-partial,762,bus_type,PCIe 3.0,PCIe 3.0,True,False
RAG-partial,765,model_number,ST3000LM024,ST3000DM008,False,False
RAG-partial,767,form_factor,"2.5""","2.5"" External",True,False
RAG-partial,768,model_number,STJP1000400,ST1000100,False,False
RAG-partial,768,form_factor,external SSD,2.5,False,False
RAG-partial,769,model_number,SSDPEKNW512G8X1,SSDPEKNW032G8X1,False,False
RAG-partial,769,interface_type,NVMe,NVMe,True,False
RAG-partial,772,model_number,MU-PA1T0B/WW,MU-PA1T0B/AM,False,False
RAG-partial,773,model_number,ASX6000LNP-1TT-C,ASX6000LNP-1TB-C,False,False
RAG-partial,776,model_number,90YV0AL0-M0NA00,GT710-SL-1GD5,False,False
